Gene Symbol	6d-average	7d-average	8d-average
Zm00001d010172	1.154431851	8.142002724	15.70823145
Zm00001d010181	0.784298016	0.157067736	0.282286824
Zm00001d010201	61.4307751	63.47164361	24.68227665
Zm00001d010211	3.838485729	2.061053475	7.913941309
Zm00001d010212	0.590435451	2.737955801	1.20310447
Zm00001d010233	0.073724798	1.093065994	0.705576865
Zm00001d010240	8.066189901	13.95192317	6.204936888
Zm00001d010256	1.772177818	1.090005341	0.574993232
Zm00001d010260	0.204412304	0.399173239	0.531426247
Zm00001d010269	3.426555602	4.757477402	1.893365988
Zm00001d010284	0.218089349	0.459399687	0.079552749
Zm00001d008067	1.133118445	2.414299223	1.297523425
Zm00001d010295	2.098982416	0.587877999	0.642581881
Zm00001d010304	47.65892492	63.97178325	21.88721676
Zm00001d010313	129.5773726	33.01771248	9.335389287
Zm00001d010314	0.835220039	0.513930865	2.304117452
Zm00001d010321	1799.233788	3553.463799	3963.258057
Zm00001d010325	25.55326258	34.45120719	82.99404503
Zm00001d010340	7.0091353	4.950960015	11.03101043
Zm00001d010366	0.750859668	0.203282081	0.147684003
Zm00001d010385	0.972778748	0.558010465	0.265395089
Zm00001d010390	7.473303838	5.226932667	14.37767365
Zm00001d010399	30.64740367	46.97672659	18.79956994
Zm00001d010409	0.248528485	8.562631281	0.182157122
Zm00001d010410	1.509335224	1.171769435	7.02281619
Zm00001d010430	1.022105095	0.192617486	0.623789951
Zm00001d010452	2.051014717	1.546705065	3.400085476
Zm00001d010459	5.03852313	6.642920803	3.084412894
Zm00001d010463	0.934745511	0.431236298	0.23092197
Zm00001d010480	19.42951677	22.04094663	10.32211419
Zm00001d010482	4.8394504	10.11097122	5.426175798
Zm00001d010496	0.281200362	0.260521713	0.673671881
Zm00001d010507	0.356435002	0.22681529	5.803487925
Zm00001d010515	0.427074755	1.719480559	1.885995553
Zm00001d010529	29.25107751	18.46733424	40.58999163
Zm00001d010536	1.453073627	1.808218032	0.761201414
Zm00001d010575	168.5086145	99.02680032	224.1617217
Zm00001d010579	52.76163187	47.64750769	26.37284052
Zm00001d010585	30.65178594	19.22831318	8.509115932
Zm00001d008086	0.310022034	0.126421967	0.560460997
Zm00001d010586	0.28955962	1.534901543	1.884335865
Zm00001d010588	842.268866	282.062612	449.6925088
Zm00001d010592	33.05185549	5.400199543	6.777300393
Zm00001d010617	1.394535716	2.033407577	0.688569959
Zm00001d010620	2.318689228	3.088836805	5.049116492
Zm00001d010630	0.218089349	0.127061021	0.273131366
Zm00001d010632	32.96368717	8.240822593	4.406134746
Zm00001d010635	3.754212506	5.016511916	7.591411178
Zm00001d010649	0.654289834	0.745584789	5.551444246
Zm00001d010653	11.93290381	16.88628699	7.528080072
Zm00001d008087	0.209007193	0.472333645	0.159105498
Zm00001d010655	1.017639614	3.083228425	3.659769817
Zm00001d010656	81.29588812	91.13356217	44.48736636
Zm00001d010662	1.563979357	2.205321871	0.930819959
Zm00001d010667	0.296387249	0.146329304	2.022258062
Zm00001d010670	0.851151612	0.897387855	2.638675427
Zm00001d010676	5.955801496	10.79348649	3.233484207
Zm00001d010693	1.355715535	0.810993581	8.988060242
Zm00001d010697	0.822287679	6.242751747	0.328390073
Zm00001d010698	0.652844039	1.013006045	0.306455531
Zm00001d010723	8.508365709	9.894316088	4.710962461
Zm00001d010730	0.720485893	1.055520682	8.31532868
Zm00001d010731	87.58574183	41.34047231	101.7242769
Zm00001d010735	0.573759194	0.406564163	0.179348481
Zm00001d010744	48.33938844	47.15144865	17.75429238
Zm00001d010749	1.092107783	1.528141182	0.39999791
Zm00001d010755	37.11705127	32.65503252	75.15723753
Zm00001d010788	3.704779853	1.590636993	3.343343844
Zm00001d010793	0.552488048	0.990177236	0.447886182
Zm00001d010797	0.386087194	0.660399351	1.847743753
Zm00001d010798	8.860550472	19.49237381	3.802266123
Zm00001d010812	20.07190216	19.39863697	4.035422257
Zm00001d010813	3.234396334	4.168551295	1.367012268
Zm00001d010825	8.230465635	6.965938327	16.06262668
Zm00001d010826	0.09271963	0.326717231	0.243460547
Zm00001d010856	1.804170371	6.493195628	2.521685861
Zm00001d010885	1.068516748	0.529786295	0.198714887
Zm00001d010889	29.75852778	11.65915892	6.378093608
Zm00001d010892	20.80313125	29.24666424	12.73962945
Zm00001d010894	1.850497505	2.832101691	1.400974653
Zm00001d008092	0.288006203	0.613119916	0.829666639
Zm00001d010906	0.592031128	0.78767339	0.131700715
Zm00001d010943	0.504607497	0.606646409	0.215272652
Zm00001d010956	60.34711106	77.37759949	36.42118512
Zm00001d010957	0.430860912	1.135228432	0.723887782
Zm00001d011001	0.423332172	1.759573597	0.250862854
Zm00001d011013	193.6907484	151.8769586	78.16589668
Zm00001d011014	9.154274498	41.38696958	0.266303536
Zm00001d011017	221.5420601	1043.35055	10.62445707
Zm00001d011026	281.872271	1328.134501	15.71634296
Zm00001d011028	242.7103903	1139.068895	12.60927831
Zm00001d011035	75.59070006	19.76994217	15.7206664
Zm00001d011036	13.26979618	6.380342746	6.399507252
Zm00001d011041	0.208985406	0.371940322	0.16022258
Zm00001d011050	3.034536659	2.584666173	6.8007773
Zm00001d011059	0.651290622	0.778365303	0.106623561
Zm00001d011062	1.264549321	0.578635257	0.368667403
Zm00001d011072	5.775791587	5.586261194	12.33167646
Zm00001d011080	1.54890009	74.4641342	65.78912103
Zm00001d011097	1.304178235	1.780985116	0.79519352
Zm00001d011101	0.195351935	0.191978431	0.769750524
Zm00001d011133	0.26220553	0.391069424	0.15508631
Zm00001d011134	0.188458945	0.11888337	1.127060175
Zm00001d011152	7.316222169	15.74407276	11.63704008
Zm00001d011174	8.920976474	16.10934354	5.856001734
Zm00001d008110	0.450686262	0.37215334	0.178471905
Zm00001d008111	0.395189823	1.060850698	1.433724341
Zm00001d011193	12.10124631	19.86783156	41.41811161
Zm00001d011195	0.810076903	2.189614114	2.913530224
Zm00001d011197	6.703516015	10.17190207	18.15212202
Zm00001d011198	0.140600181	0.46983821	0.344707331
Zm00001d011208	4.00729362	1.466784298	6.292736648
Zm00001d011223	0.080552427	0.650952082	0.19814041
Zm00001d011225	0.341949226	0.169223459	5.625715833
Zm00001d011228	29.02797802	33.30899296	9.026165
Zm00001d011242	25.66267894	16.78283365	57.32745733
Zm00001d011246	0.181609529	0.709395986	0.119162138
Zm00001d011258	28.84951627	33.88209375	11.26274523
Zm00001d011268	45.46072337	57.82472728	19.10219106
Zm00001d011277	1.512376696	0.452426308	0.150826616
Zm00001d011284	0.408145284	0.843921768	0.561671543
Zm00001d011285	1.496401549	1.259015782	3.133813811
Zm00001d011288	32.89777303	52.96071636	25.92894165
Zm00001d011311	0.606516904	0.740959173	1.395325498
Zm00001d011315	1.106485939	2.34212158	0.883025151
Zm00001d011323	2.079221113	12.47755584	0.278267636
Zm00001d011334	13.0294797	12.18105834	6.377395947
Zm00001d011340	7.683888864	17.44003316	1.285831703
Zm00001d011342	22.99629693	53.19216575	5.025365055
Zm00001d011345	8.001246183	14.00583228	1.246430949
Zm00001d011350	0.975733072	3.588977075	0.16022258
Zm00001d011363	12.62293141	18.23601882	7.74495082
Zm00001d011370	14.46062333	12.39942218	7.20491172
Zm00001d011396	40.49426531	37.59043245	18.50053412
Zm00001d011398	0.487909453	1.032552691	2.664808071
Zm00001d011402	0.919580411	0.54884156	1.244739389
Zm00001d011403	2.936391622	2.451257772	0.896680811
Zm00001d011417	2.089113315	6.89676841	8.469015365
Zm00001d011434	1.115762864	1.143832119	0.530309165
Zm00001d011450	0.497779868	0.889218695	0.364073738
Zm00001d011454	0.938575242	0.622075803	1.471340072
Zm00001d011477	48.23182131	47.96781605	20.2888109
Zm00001d011495	0.586691554	2.486107685	2.061867451
Zm00001d011496	1.459879469	2.109558728	0.171644075
Zm00001d011500	2.022236618	5.484446018	3.616236855
Zm00001d011520	0.463576362	0.84477384	0.34809045
Zm00001d011562	0.942317825	0.856642708	0.315308891
Zm00001d011576	1.402960336	0.967283081	0.238898754
Zm00001d011597	2.757781305	3.712064589	0.723011206
Zm00001d011598	0.358711317	0.551902213	1.058928921
Zm00001d011599	12.00407301	18.06295191	7.775527935
Zm00001d011602	11.97894903	8.120848023	19.03887736
Zm00001d011607	0.132219135	0.149955176	0.271407935
Zm00001d011618	4.245186532	3.036727226	1.459678071
Zm00001d011628	1.316874881	2.798886649	0.564750412
Zm00001d011630	1.306258466	3.335859341	1.246096978
Zm00001d011635	0.822242791	0.986625201	0.350658585
Zm00001d011636	9.241190472	11.0535776	4.374231914
Zm00001d011638	1.510823279	2.419277039	1.095970175
Zm00001d011639	35.61230906	38.9797307	19.32391339
Zm00001d011640	2.526736495	5.223572105	3.89447262
Zm00001d011654	0.528153643	0.396325603	0.131700715
Zm00001d011655	2.407643174	4.607161536	1.291510579
Zm00001d011656	2.269952428	9.008192719	0.738117918
Zm00001d011660	1.902908898	2.215573486	0.661165176
Zm00001d011661	4.954162759	8.77317816	30.46503843
Zm00001d011709	7.598632612	9.459088664	4.077172347
Zm00001d011710	1.371754728	3.822917981	1.744167188
Zm00001d011712	10.1528526	17.70277651	23.67678739
Zm00001d011721	0.235552551	0.40279911	0.145115868
Zm00001d011734	172.1169665	147.0697396	53.90198889
Zm00001d011745	1.668056143	5.597060408	5.569631978
Zm00001d011751	4.008076621	4.40915718	2.129694455
Zm00001d011753	0.724250263	0.64021365	1.317464309
Zm00001d011755	15.69958065	38.10754946	21.17512356
Zm00001d011785	3.602253854	1.722475867	1.736526526
Zm00001d011800	0.507670756	0.230514998	0.127441021
Zm00001d011812	1.122525132	1.08744456	0.54792242
Zm00001d011819	1.947704403	5.536142615	3.391902208
Zm00001d011821	17.09522277	21.34976233	7.577785239
Zm00001d011832	7.427236834	10.16143743	4.628298972
Zm00001d011838	0.247741541	2.634001953	0.225243094
Zm00001d011845	1.821568211	2.298902543	0.714157846
Zm00001d011846	1.285864042	0.921494773	3.539313833
Zm00001d011856	0.491739184	0.311427019	0.167926986
Zm00001d011876	1.000176412	0.93229855	2.995798151
Zm00001d011878	0.613257385	0.629901254	0.240892412
Zm00001d011881	7.728748415	6.404149754	2.485312548
Zm00001d011882	3.855336283	1.425904532	0.258567259
ENSRNA049475525	0.188480732	0.115044481	0.283644413
ENSRNA049475551	0.366283631	0.214872586	0.449003264
Zm00001d011921	0.73031142	0.829196774	2.265050668
Zm00001d011924	2.505551182	1.762208214	0.162790716
Zm00001d011928	105.2533315	138.0135984	60.6950829
Zm00001d011929	1.785087076	6.058377258	1.434694381
Zm00001d011938	0.14742781	0.541515981	0.539945636
Zm00001d011947	0.322209709	0.153581047	0.251739429
Zm00001d011993	1.317769446	1.469475769	4.096808981
Zm00001d012010	17.70480031	29.25183746	8.399472943
Zm00001d012016	17.92916737	26.86886749	11.53793615
Zm00001d012019	3.023178188	1.445377342	0.803712909
Zm00001d012028	0.12007372	0.3378817	0.174754816
Zm00001d012029	1.648381988	2.127888048	4.207942908
Zm00001d012035	3.280724783	2.499184752	0.928553923
Zm00001d012043	0.230278339	0.596334013	0.210678987
Zm00001d012081	4.567418028	4.378711374	8.909899105
Zm00001d012085	28.77542372	32.97319379	16.21805498
Zm00001d012095	0.469681093	0.246370428	0.524296319
Zm00001d012103	708.424446	272.847465	928.5122597
Zm00001d012138	2.615777588	1.507955481	0.331292179
Zm00001d012142	12.43114776	11.78798094	4.271838326
Zm00001d012159	1.549556313	1.593484628	3.506919823
Zm00001d012165	127.440922	121.1630395	51.50679943
Zm00001d012170	24.17497867	27.91288913	11.30596885
Zm00001d012173	12.42282945	14.90364161	7.082030341
Zm00001d012178	3.236629074	2.955806713	8.262689536
Zm00001d012212	0.560847307	2.437541014	0.264611977
Zm00001d012221	85.74035286	48.44417164	116.5030864
Zm00001d012224	53.25780949	44.99907081	90.51463225
Zm00001d012228	10.94940103	16.42596139	7.858871682
Zm00001d012229	0.456748733	4.490429892	5.853693661
Zm00001d012231	0.719762995	0.471342391	3.069001932
Zm00001d012234	23.53897992	61.48408969	47.94404642
Zm00001d012238	0.154277226	0.368953505	0.79316799
Zm00001d012240	55.59327264	49.48312393	26.36239492
Zm00001d012249	6.359162381	4.720940326	2.808806857
Zm00001d012252	5.107696614	2.313327628	7.133093097
Zm00001d012254	352.4623504	284.9337495	175.6811527
Zm00001d012255	2.079176224	1.28568348	3.764976349
Zm00001d012258	6.424635542	10.77234028	14.53258535
Zm00001d012259	3.468526191	1.088588051	2.837390314
Zm00001d012266	1.792768326	1.080836435	0.528889984
Zm00001d012274	6.294669619	8.005112198	3.319145417
Zm00001d012285	10.64327409	20.90285358	7.636240137
Zm00001d012289	0.297153721	1.087383778	1.089955178
Zm00001d012292	9.989796927	13.38604346	5.32272672
Zm00001d012306	6.196697564	5.182392431	11.47174497
Zm00001d012322	0.645951048	0.671563819	0.17421221
Zm00001d012325	0.519816172	1.367512919	0.360388521
Zm00001d012333	1.073027118	1.866227409	6.429124492
Zm00001d012335	1.741844988	3.842825318	0.903236262
Zm00001d012338	17.6087586	39.33156765	32.12962315
Zm00001d012378	0.236361283	0.142064379	0.456739541
Zm00001d012381	14.79478238	18.16015845	5.168912549
Zm00001d012383	4.125921544	10.92649503	9.385585632
Zm00001d008147	0.132240922	0.084398711	0.190436005
Zm00001d008150	0.130709293	0.333968974	0.290806213
Zm00001d012407	270.3316859	86.46386629	236.7547546
Zm00001d012408	0.260673901	0.119096388	0.340688143
Zm00001d012415	83.8224744	96.15555704	38.24001359
Zm00001d012420	105.2443331	141.7200208	210.7915742
Zm00001d012432	2.241879384	2.852574246	1.16005037
Zm00001d008154	0.360221159	0.21444655	0.878974092
Zm00001d012445	2.138460134	2.482703323	0.428760281
Zm00001d012447	7.564773756	8.239952903	31.32071178
Zm00001d012450	2.660616667	1.307651725	1.473574237
Zm00001d012452	7.565982523	7.91781356	16.16300706
Zm00001d012457	24.14851783	33.19416157	55.05333666
Zm00001d012472	0.683217813	2.637553987	3.102996189
Zm00001d012476	4.912303735	1.832894731	0.912872734
Zm00001d012480	0.570716408	1.415305282	0.463567371
Zm00001d012482	3.096881199	3.344036993	1.662078176
Zm00001d012485	1.318512816	5.13654334	1.60651737
Zm00001d012500	0.800271848	0.697453282	2.704844895
Zm00001d012505	6.558406779	5.850199688	1.941160796
Zm00001d012510	0.671753036	1.240673407	2.453137337
Zm00001d012516	5.494335039	6.702790488	2.532356115
Zm00001d012522	5.976247381	6.022975181	1.63310717
Zm00001d012538	0.178589844	0.21551164	0.526289977
Zm00001d012543	0.351117216	0.395334349	1.518172854
Zm00001d012560	196.5010684	221.4800385	96.81021295
Zm00001d012563	0.387618823	0.275951107	1.052005476
Zm00001d012568	0.517475811	0.540172527	0.151943698
Zm00001d012569	1.567742412	1.265841488	2.628977363
Zm00001d012570	0.159573225	0.430597244	0.240349806
Zm00001d012572	2627.685453	4483.473805	1885.870671
Zm00001d012573	1.711363593	2.338069672	1.122707017
Zm00001d012577	21.10502108	28.26130409	9.894681774
Zm00001d012584	3.338409073	5.866837917	1.870012265
Zm00001d012590	8.830024188	12.16199066	18.38089312
Zm00001d012596	0.784999127	2.378258093	0.732949776
Zm00001d012600	0.276605473	0.748784624	0.180465563
Zm00001d012603	2.597441608	11.37478254	7.707855987
Zm00001d012608	3.872011225	8.897730691	4.044243745
Zm00001d012609	0.470425778	1.980706671	2.138518094
Zm00001d012614	0.618576486	0.456838906	1.174165335
Zm00001d008162	0.386065407	0.698231518	0.331866656
Zm00001d012636	1.731975887	0.802676748	0.217840788
Zm00001d012642	2.288949889	1.56646473	0.159105498
Zm00001d012653	10.75715724	11.19994221	23.15497591
Zm00001d012663	0.113246091	0.176549038	1.34858618
Zm00001d012684	117.5505304	160.9747879	62.12028277
Zm00001d012689	1.157429749	1.466497443	2.811522035
Zm00001d012703	0.072193169	0.088450619	0.815343039
Zm00001d012707	23.67171066	21.24045235	5.690517548
Zm00001d012712	0.349607374	2.07520476	0.506589599
Zm00001d012714	178.1306707	190.6311253	91.11055616
Zm00001d012718	35.90806638	23.46045669	59.22105797
Zm00001d012731	38.06674401	61.48382045	16.96828619
Zm00001d012734	0.7218868	1.492173887	0.929702877
Zm00001d012757	10.0476311	13.45450377	5.240876063
Zm00001d012764	9.249551045	31.89002264	4.630658472
Zm00001d012768	1.308601456	0.576500512	2.490929831
Zm00001d012771	9.436433472	7.06407927	14.17477512
Zm00001d012785	17.2384531	25.43313731	9.227680516
Zm00001d034971	1.240981388	0.774313396	0.297059566
Zm00001d034990	14.55561534	22.10712453	32.46646671
Zm00001d034995	2.991909848	4.010270796	6.669078736
Zm00001d035000	0.205943934	0.888001368	0.260592789
Zm00001d035005	1.025977085	0.335247083	0.553967138
Zm00001d035016	2.701668275	2.370645659	1.342509591
Zm00001d001293	0.272052844	0.430097371	0.177897428
Zm00001d035033	0.197562888	0.452852344	0.094659461
Zm00001d035037	0.053198337	0.164745515	0.154511833
Zm00001d035092	1.9400872	2.428876545	5.471287299
Zm00001d035115	0.432414328	0.883736442	0.203851158
Zm00001d035119	3.992018269	7.104524508	8.320997391
Zm00001d035133	0.297131934	0.245518355	0.495774453
Zm00001d035154	2.148394597	4.638111142	1.345954302
Zm00001d035157	4.229211385	7.110837287	1.470556961
Zm00001d035169	52.57418824	36.55230276	97.21141866
Zm00001d035171	0.315403868	0.292019555	1.28812746
ENSRNA049478126	0.28039163	0.130686893	0.257450177
ENSRNA049478138	0.167954271	0.099828105	0.205542717
ENSRNA049478167	0.779767174	0.180600945	0.888308464
Zm00001d035243	3.723989926	11.62666526	6.780889995
Zm00001d035247	0.548701891	0.184439834	0.202400105
Zm00001d035266	0.173272057	0.27552507	1.073461156
Zm00001d035277	4.689680914	11.03259212	3.637867147
Zm00001d035304	19.25480023	9.015266044	40.72207266
Zm00001d035308	5.711807796	21.21493664	23.11685159
Zm00001d035317	0.826838994	0.856290508	0.312166278
Zm00001d035318	18.48199272	10.32240941	21.74080275
Zm00001d035327	0.5349608	0.330982157	0.121730273
Zm00001d035336	8.006097259	24.75936035	14.00470744
Zm00001d001311	0.144386338	0.188139542	0.358362991
Zm00001d035377	0.215856609	0.222198165	0.106623561
Zm00001d035384	0.439263744	0.575222404	0.279384719
Zm00001d001316	0.275839001	0.279224778	0.754101206
Zm00001d035408	2.408939089	7.360142241	1.791336092
Zm00001d035436	0.687069332	1.398297871	0.232613529
Zm00001d035447	29.70681487	31.81490127	12.40893346
Zm00001d035462	3.561266293	2.342621452	6.7457591
Zm00001d035486	1.958402708	3.174526679	1.459950449
Zm00001d035506	20.2910399	27.9052976	6.851110523
Zm00001d035509	0.3624539	0.384309063	0.145115868
Zm00001d035512	3.839297089	2.191601186	1.253018272
Zm00001d035543	110.2308258	135.5038241	65.36744278
Zm00001d035553	0.58441524	0.572874641	1.623377234
Zm00001d035560	0.763005083	16.18003462	14.53615539
Zm00001d035568	1.838266256	1.642046736	4.649022967
Zm00001d035575	0.795720534	1.587867758	0.227811229
Zm00001d035578	147.7401038	89.61725132	203.8709594
Zm00001d035597	294.5318106	581.7786537	830.2888366
Zm00001d035600	1.976610595	4.225430236	3.467705996
Zm00001d001331	0.053198337	0.257887096	0.106623561
Zm00001d035603	0.22949008	0.556380157	0.109191696
Zm00001d035610	9.042139529	6.664393104	17.27990986
Zm00001d035624	0.545616845	0.925046808	0.434471029
Zm00001d035628	64.23354195	116.2895402	48.74132551
Zm00001d035629	2.874154702	1.199076188	5.867870219
Zm00001d035634	34.04669496	53.69338937	18.64403019
Zm00001d035638	0.190012361	0.507744213	0.222100482
Zm00001d035652	11.97163422	14.66240972	4.304377228
Zm00001d035659	1.033613446	0.735702993	1.809521673
Zm00001d035664	21.13029099	25.80967258	46.66001206
Zm00001d035700	279.0281984	721.974793	2790.76194
Zm00001d001340	0.560847307	1.291152678	0.502936254
Zm00001d035760	6.065071919	267.6874767	682.830394
Zm00001d035791	0.535024846	0.303184023	0.211587435
Zm00001d035797	0.066875382	0.142064379	0.177322951
Zm00001d035829	0.711252542	0.938193784	1.765318618
Zm00001d035845	0.354116428	0.729090305	0.189318922
Zm00001d035846	5.137239871	4.45814076	0.094659461
Zm00001d035865	2.866646435	5.523913056	2.665716519
Zm00001d035899	48.50778052	77.08936838	31.63450862
Zm00001d035926	29.61462206	38.22028534	17.87624145
Zm00001d035937	119.5791166	95.13691644	196.1650151
Zm00001d035962	4.30974334	3.707512809	1.195702163
Zm00001d035994	1.007725624	1.17461707	0.46900574
Zm00001d035999	0.994727903	0.336603591	0.894863916
Zm00001d036002	1.84062709	0.781425957	0.427402693
Zm00001d001359	1.16502385	0.32309136	0.22409414
Zm00001d036008	11.48208683	16.29801362	6.958588953
Zm00001d001362	0.39670098	0.450152382	0.197597805
Zm00001d036086	0.608663811	0.632249017	0.280261295
Zm00001d036098	6.698369896	1.704764056	0.712164188
Zm00001d036107	2.212227192	3.101131709	1.166126959
Zm00001d036122	58.07519391	60.91996184	28.36020018
Zm00001d036125	40.18298228	22.83877561	125.8521378
Zm00001d036184	0.406548294	0.753262568	1.369371768
Zm00001d036202	1.430163231	1.118868565	0.554843713
Zm00001d036206	0.779681341	0.221985147	0.320445161
Zm00001d036216	2.553497095	5.354254434	3.536014014
Zm00001d036228	0.628489161	0.471694591	0.250622347
Zm00001d036241	39.46927125	35.44754953	79.67723154
Zm00001d036251	0.582160712	1.134863177	0.151943698
Zm00001d036280	1.60271239	2.079191322	0.900334157
Zm00001d036304	0.123859877	0.130473874	0.337545531
Zm00001d036306	0.724227161	1.654415476	1.35785681
Zm00001d036340	1.69394265	4.34985664	3.903168772
Zm00001d036342	0.379237778	0.130899911	0.450454317
Zm00001d036345	0.572227565	1.95937748	2.883191464
Zm00001d001384	0.345735383	0.168797423	0.561639671
Zm00001d036418	0.12007372	0.337242645	0.655120458
Zm00001d036425	2.040573913	1.810126704	4.551533157
Zm00001d036429	45.66277484	42.95698635	18.25103902
Zm00001d036431	0.087401843	0.406777181	0.673369783
Zm00001d036449	1.070794377	2.01577353	0.754101206
Zm00001d001389	0.072193169	0.184439834	0.19300414
Zm00001d036506	5.251930443	7.313514914	3.49000638
Zm00001d036507	27.08598881	22.3236496	13.50406479
Zm00001d036521	0.529728847	0.321387215	1.123311214
Zm00001d036535	0.52970706	2.790152271	1.219360136
Zm00001d036550	7.414154594	5.601338388	74.92756814
Zm00001d036557	18.20445042	23.73455991	36.51782807
Zm00001d036558	103.1103398	122.2078911	60.95531846
ENSRNA049479456	0.671774823	0.517982772	1.815775025
ENSRNA049479419	0.162636484	0.149742158	0.338662614
Zm00001d036565	271.8534115	183.0231268	382.8097216
Zm00001d036608	1.9173511	5.204573694	26.0593145
Zm00001d036610	42.10259262	48.06272648	10.31471188
Zm00001d036641	6.567619658	5.504301064	18.25859854
Zm00001d036646	1.071495488	1.756799798	6.532845948
Zm00001d036647	1.522990482	5.98025209	1.97234426
Zm00001d036650	6.38541401	7.983266152	1.74142229
Zm00001d036676	0.452919002	2.047693481	0.544779808
Zm00001d036678	0.496226452	1.919636642	2.626075258
Zm00001d036700	1.627832425	0.874215337	0.476074076
Zm00001d036702	13.11892083	7.905510165	18.73527466
Zm00001d036708	68.31512211	39.61131448	80.41900281
Zm00001d036711	3.283789356	7.149678326	1.944698971
Zm00001d036715	2.75712114	3.289136633	1.268124984
Zm00001d036718	8.818385115	9.533679416	3.100187547
Zm00001d036726	1.658402284	1.480501056	0.420240892
Zm00001d036727	21.53048703	11.11449996	6.102960571
Zm00001d036735	0.940850242	1.75979967	0.332441133
Zm00001d036740	0.724206689	0.889570895	3.076433959
Zm00001d036750	1.107230624	1.581681106	4.114630871
Zm00001d036763	20.00226459	26.7553533	5.401704992
Zm00001d036769	0.677047721	2.569567433	0.386884856
Zm00001d036770	5.116141707	9.447932687	4.099075018
Zm00001d036775	0.371687251	0.314274655	1.023453891
Zm00001d036777	4.468507834	4.906588997	10.35758922
Zm00001d036780	3.951139644	5.152333425	26.17470812
Zm00001d036784	64.41867226	51.48946324	27.24478029
Zm00001d036787	1.016022151	1.252181584	0.486921094
Zm00001d036797	34.33295692	25.73495633	15.42921473
Zm00001d036802	11.02242997	7.31009357	1.211081254
Zm00001d036803	3.965474226	3.224440732	0.475865441
Zm00001d036825	25.20889187	50.88700336	30.94962544
Zm00001d036834	2.704117571	2.972887961	1.4739698
Zm00001d036838	0.529685273	0.312000728	0.702768223
Zm00001d036839	21.62067284	73.97593663	21.59395328
Zm00001d036875	12.70479628	3.008724565	3.02302617
Zm00001d036879	2.385478777	3.96020907	7.477206396
Zm00001d036903	9.177075959	14.49283014	5.825454339
Zm00001d036904	632.3806016	321.628729	645.6543842
Zm00001d036925	0.282688417	2.72209188	0.356369333
Zm00001d036927	0.731099679	1.35877005	0.332983738
Zm00001d036929	74.12185784	82.46669411	40.04891151
Zm00001d036936	7.78188402	11.28641882	5.353210372
Zm00001d036940	9.915306971	17.35061747	8.61450724
Zm00001d036965	2.026745673	4.171464276	80.80586303
Zm00001d036975	0.125391506	0.142277397	0.388608287
Zm00001d036984	0.771278508	1.145540827	0.379754927
Zm00001d036985	80.84895047	39.04886853	96.31820427
Zm00001d036989	3.453208581	5.023846622	8.461259532
Zm00001d037000	8.253245309	21.61206202	9.884500546
Zm00001d037009	32.15040448	20.85416534	4.513730498
Zm00001d037017	12.42902133	12.36913774	5.388113076
Zm00001d037018	32.28309164	42.8796218	69.17184901
Zm00001d037025	35.71409488	38.70834443	10.60732267
Zm00001d037036	0.449154632	0.73754632	0.182157122
Zm00001d037042	0.113224304	0.294793353	0.135719903
Zm00001d037057	0.242423754	0.800328985	0.291348819
Zm00001d037060	0.137536922	0.095776198	0.200406447
Zm00001d037079	4.868357906	2.850165702	6.190613288
Zm00001d037080	0.164912799	0.164958533	0.343798884
Zm00001d037089	122.8254009	24.50677716	14.24365547
Zm00001d037091	114.4397716	30.43633696	24.37928323
Zm00001d037094	1.003044902	1.625339233	0.607534285
Zm00001d037103	0.20060436	0.349472204	0.164482275
Zm00001d037114	10.25900307	20.77695759	11.18278753
Zm00001d037133	63.78683793	31.82303191	5.218524251
Zm00001d037140	8.969860526	18.11836127	3.266997451
Zm00001d037141	2.177280316	1.53788836	1.041671343
Zm00001d037148	0.402018766	1.548261537	0.413079092
Zm00001d037172	5.921668609	5.503018392	0.629260192
Zm00001d037173	0.475743565	0.644617757	0.979042202
Zm00001d037182	1.728169258	3.564178813	0.748390459
Zm00001d037192	0.162614697	0.821027613	0.127441021
Zm00001d037197	8.157498107	9.115364021	4.529409536
Zm00001d037205	0.11854209	0.777587067	0.109766173
Zm00001d037207	1.469749885	5.732946626	0.573635643
Zm00001d037217	0.558506945	0.800407385	0.330175096
Zm00001d037234	187.8342274	186.0289782	531.5367307
Zm00001d037242	2.900064311	1.806227033	0.248054212
Zm00001d037252	46.27141292	28.0268071	77.81838071
Zm00001d037261	1.092085996	2.641745077	1.656367429
Zm00001d037270	1.349718424	0.920781882	2.254599213
Zm00001d037282	0.414929339	0.832331263	0.330415603
Zm00001d037307	71.44579627	63.19931381	174.1854853
Zm00001d037318	0.398232609	0.441048822	1.466537773
Zm00001d037329	3.47438995	3.85568544	0.969614365
Zm00001d037332	7.733301044	8.910464686	17.50911857
Zm00001d037333	44.85713637	62.04205699	120.1599565
Zm00001d037337	41.72865084	50.91564964	22.32243473
Zm00001d037338	0.560080835	1.995497011	0.798544767
Zm00001d037342	1.10729467	0.958966248	2.598579162
Zm00001d037371	33.37353446	46.41814964	18.63178785
Zm00001d037386	6.265935095	5.317917958	0.778937854
Zm00001d037396	5.410101446	5.262739234	1.988933897
Zm00001d037436	3.59761802	83.11663795	208.7009102
Zm00001d037439	1.393682096	2.183358189	47.60143052
Zm00001d037453	3.127190927	5.388522147	8.834341685
Zm00001d037477	8.496899618	2.433215307	3.124385974
